"imgName","lat","lng","dataTime","remark","uploader","marker","checker","label","createdAt","updatedAt","sidewalk","protective","wheelchair","occupation","walkRisk","riskRate","purpose","imgUrl","_id","rankA1","rankB1","rankC1","countyName","townName","villName","villCode"
2212,24.7405930387485,121.091750547427,"2023-01-30T06:27:00.000Z",,"6220a7e810be1548e5c8d09a","63acec774ee1ac170d632839",,"符合規定","2023-01-30T06:27:51.558Z","2023-01-31T00:04:52.368Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","公共設施阻礙（機電設備）|私人佔用（商家、住家）|私人佔用（臨時停車）","有機車行駛","常如此(79~50%)","親子活動|休閒|採購食物","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d763670babfa67e2887e1a.jpg","63d763670babfa67e2887e1a",5,-2,1.6,"新竹縣","竹東鎮","榮樂里","10004020011"
2213,24.7408193718169,121.091560721397,"2023-01-30T06:28:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-01-30T06:29:17.129Z","2023-01-30T10:16:31.573Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅無法通行（窄於100公分）","公共設施阻礙（機電設備）|私人佔用（臨時停車）|私人佔用（商家、住家）","有汽車行駛","總是如此(100%~95%)","休閒|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d763bd0babfaedd6887e25.jpg","63d763bd0babfaedd6887e25",1.6,-8.5,0,"新竹縣","竹東鎮","榮樂里","10004020011"
2214,24.7411506686956,121.091287136078,"2023-01-30T06:29:00.000Z",,"6220a7e810be1548e5c8d09a","63acec774ee1ac170d632839",,"符合規定","2023-01-30T06:30:19.062Z","2023-01-31T00:03:01.118Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅無法通行（窄於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）|公共設施阻礙（機電設備）","有汽車行駛","總是如此(100%~95%)","採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d763fb0babfa6296887e30.jpg","63d763fb0babfa6296887e30",1.6,-8.5,0,"新竹縣","竹東鎮","榮樂里","10004020011"
2215,24.7418327477251,121.0905200243,"2023-01-30T06:30:00.000Z",,"6220a7e810be1548e5c8d09a","63acec774ee1ac170d632839",,"符合規定","2023-01-30T06:31:30.405Z","2023-01-31T00:01:08.970Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）|私人佔用（商家、住家）|公共設施阻礙（機電設備）","有汽車行駛","總是如此(100%~95%)","工作|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d764420babfad7c0887e3b.jpg","63d764420babfad7c0887e3b",2.6,-6,0,"新竹縣","竹東鎮","榮樂里","10004020011"
2216,24.7425391827751,121.08981192112,"2023-01-30T06:32:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-01-30T06:33:17.333Z","2023-01-30T10:15:42.271Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","休閒|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d764ad0babfaecc3887e46.jpg","63d764ad0babfaecc3887e46",0,-10,0,"新竹縣","竹東鎮","榮華里","10004020023"
2217,24.7433333084183,121.089152097702,"2023-01-30T06:33:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-01-30T06:34:10.537Z","2023-01-30T10:11:23.432Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","親子活動|休閒|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d764e20babfa5977887e51.jpg","63d764e20babfa5977887e51",0,-10,0,"新竹縣","竹東鎮","榮華里","10004020023"
2218,24.7447456440488,121.087540559355,"2023-01-30T06:35:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-01-30T06:35:29.306Z","2023-01-30T10:11:12.435Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","私人佔用（商家、住家）","有汽車行駛","總是如此(100%~95%)","休閒|通學|採購食物","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d765310babfa28c7887e5c.jpg","63d765310babfa28c7887e5c",0,-10,0,"新竹縣","竹東鎮","榮華里","10004020023"
2219,24.7460274514836,121.085611581802,"2023-01-30T06:36:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-01-30T06:36:40.681Z","2023-01-30T10:04:33.014Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","通學|休閒|採購食物|親子活動","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d765780babfa0758887e67.jpg","63d765780babfa0758887e67",0,-10,0,"新竹縣","竹東鎮","榮華里","10004020023"
2220,24.7469384776097,121.084452867508,"2023-01-30T06:37:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-01-30T06:37:57.718Z","2023-01-30T10:06:25.876Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","公共設施阻礙（機電設備）|私人佔用（商家、住家）","無車輛行駛","總是如此(100%~95%)","親子活動|休閒|通學|採購食物","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d765c50babfa3b2d887e72.jpg","63d765c50babfa3b2d887e72",8.6,3,5,"新竹縣","竹東鎮","榮華里","10004020023"
2221,24.7473777725999,121.083814560224,"2023-01-30T06:38:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-01-30T06:38:57.518Z","2023-01-30T10:17:15.236Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","公共設施阻礙（機電設備）","有機車行駛","總是如此(100%~95%)","休閒|通學|採購食物|親子活動","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d766010babfa4f9f887e7d.jpg","63d766010babfa4f9f887e7d",5,-3,2,"新竹縣","竹東鎮","榮華里","10004020023"
2222,22.4678055555556,120.45205,"2023-01-30T06:50:00.000Z",,"63ac08584ee1acca51632813","63c660e30babfa100e882244",,"符合規定","2023-01-30T07:57:16.702Z","2023-01-30T10:14:43.549Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d7785c0babfa3a58887f54.jpg","63d7785c0babfa3a58887f54",0,-10,0,"屏東縣","東港鎮","新勝里","10013030001"
2223,22.4663194444444,120.451416666667,"2023-01-30T06:33:00.000Z",,"63ac08584ee1acca51632813","63c660e30babfa100e882244",,"符合規定","2023-01-30T07:58:20.102Z","2023-01-30T10:04:17.863Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","採購食物|工作|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d7789c0babfa757b887f5f.jpg","63d7789c0babfa757b887f5f",0,-10,0,"屏東縣","東港鎮","新勝里","10013030001"
2224,22.4662444444444,120.451311111111,"2023-01-30T06:33:00.000Z",,"63ac08584ee1acca51632813","63c660e30babfa100e882244",,"符合規定","2023-01-30T07:58:57.292Z","2023-01-30T10:04:57.798Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","採購食物|採購日用|通學|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d778c10babfaee6e887f6e.jpg","63d778c10babfaee6e887f6e",0,-10,0,"屏東縣","東港鎮","新勝里","10013030001"
2225,22.4659777777778,120.451591666667,"2023-01-30T06:15:00.000Z",,"63ac08584ee1acca51632813",,,,"2023-01-30T07:59:41.109Z","2023-01-30T07:59:41.109Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","私人佔用（商家、住家）|私人佔用（臨時停車）|公共設施阻礙（有停車格）","有汽車行駛","總是如此(100%~95%)","採購食物|採購日用|通學|工作|就醫、照護","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d778ed0babfa111f887f87.jpg","63d778ed0babfa111f887f87",0,-10,0,"屏東縣","東港鎮","福德里","10013030023"
2226,22.4667361111111,120.450219444444,"2023-01-30T06:14:00.000Z",,"63ac08584ee1acca51632813",,,,"2023-01-30T08:00:19.998Z","2023-01-30T08:00:19.998Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓|私人佔用（臨時停車）|公共設施阻礙（有停車格）","有汽車行駛","總是如此(100%~95%)","就醫、照護|採購食物|通學|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d779130babfafca3887f92.jpg","63d779130babfafca3887f92",0,-10,0,"屏東縣","東港鎮","新勝里","10013030001"
2227,22.4670833333333,120.449988888889,"2023-01-30T06:14:00.000Z",,"63ac08584ee1acca51632813","6220a7e810be1548e5c8d09a",,"資料不足以判定","2023-01-30T08:01:33.907Z","2023-01-30T08:24:23.092Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓|私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","採購食物|採購日用|就醫、照護|工作|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d7795d0babfa7b79887fcf.jpg","63d7795d0babfa7b79887fcf",0,-10,0,"屏東縣","東港鎮","頂中里","10013030003"
2228,22.4670833333333,120.449988888889,"2023-01-30T06:14:00.000Z",,"63ac08584ee1acca51632813","6220a7e810be1548e5c8d09a",,"資料不足以判定","2023-01-30T08:02:10.065Z","2023-01-30T08:24:04.236Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓|私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","通學|就醫、照護|採購食物|工作|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d779820babfaa72d887fe2.jpg","63d779820babfaa72d887fe2",0,-10,0,"屏東縣","東港鎮","頂中里","10013030003"
2229,22.4697,120.451752777778,"2023-01-30T06:04:00.000Z",,"63ac08584ee1acca51632813","63c660e30babfa100e882244",,"符合規定","2023-01-30T08:02:59.909Z","2023-01-30T10:03:55.320Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓|私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","採購食物|採購日用|就醫、照護|通學|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d779b30babfa3d99887ffb.jpg","63d779b30babfa3d99887ffb",0,-10,0,"屏東縣","東港鎮","頂中里","10013030003"
2230,22.4718166666667,120.455519444444,"2023-01-30T06:03:00.000Z","","63ac08584ee1acca51632813","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-30T08:03:29.990Z","2023-01-30T08:23:44.517Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","採購食物|採購日用|通學|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d779d10babfa58bc888008.jpg","63d779d10babfa58bc888008",2.6,-6,0,"屏東縣","東港鎮","新街里","10013030027"
2231,22.4750111111111,120.459563888889,"2023-01-30T06:01:00.000Z",,"63ac08584ee1acca51632813","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-30T08:05:05.343Z","2023-01-30T08:23:02.984Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓|私人佔用（臨時停車）|私人佔用（商家、住家）","有汽車行駛","總是如此(100%~95%)","就醫、照護|採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d77a310babfabc2088801e.jpg","63d77a310babfabc2088801e",0,-10,0,"屏東縣","東港鎮","新街里","10013030027"
2232,22.4795527777778,120.465858333333,"2023-01-30T06:00:00.000Z",,"63ac08584ee1acca51632813","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-30T08:05:47.085Z","2023-01-30T08:22:42.167Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","通學|採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d77a5b0babfab5f4888034.jpg","63d77a5b0babfab5f4888034",0,-10,0,"屏東縣","東港鎮","內關帝里","10013030025"
2233,22.4800972222222,120.466605555556,"2023-01-30T05:59:00.000Z",,"63ac08584ee1acca51632813","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-30T08:06:19.430Z","2023-01-30T08:22:29.266Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","私人佔用（臨時停車）|私人佔用（商家、住家）","有汽車行駛","總是如此(100%~95%)","通學|採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d77a7b0babfa60b288803f.jpg","63d77a7b0babfa60b288803f",0,-10,0,"屏東縣","東港鎮","東新里","10013030026"
2234,25.0856766317825,121.47916674614,"2023-01-26T09:21:00.000Z","新北蘆洲民族路","63d779290babfab7d4887f9c","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-30T08:08:14.446Z","2023-01-30T08:22:08.615Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d77aee0babfa4eef88806c.jpg","63d77aee0babfa4eef88806c",2.6,-6,0,"新北市","蘆洲區","玉清里","65000140019"
2235,22.7251873495816,120.328965783119,"2023-01-30T09:52:00.000Z",,"63ac72094ee1ac51c6632833","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-30T10:05:08.950Z","2023-01-30T12:00:24.420Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓|私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","通常如此(94~80%)","採購食物|採購日用|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d796540babfa47598883ce.jpg","63d796540babfa47598883ce",0,-10,0,"高雄市","楠梓區","中陽里","64000040005"
2236,23.7129201574608,120.557801127434,"2023-01-30T15:17:00.000Z",,"63b91475181b96bcfde05222","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-30T15:21:09.349Z","2023-01-31T02:16:40.134Z","有設置人行道或騎樓","實體人行道(無實體分隔)","輪椅無法通行（窄於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","通學|工作|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d7e0650babfa892788868e.jpg","63d7e0650babfa892788868e",1.1,-10,0,"雲林縣","斗六市","文化里","10009010039"
2237,24.7385197573892,120.9108710289,"2023-01-31T02:46:00.000Z",,"6220a7e810be1548e5c8d09a","63b1b6ca181b964797dff08a",,"符合規定","2023-01-31T02:47:15.837Z","2023-01-31T15:55:32.272Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d881330babfadbb88889ce.jpg","63d881330babfadbb88889ce",2.6,-6,0,"新竹市","香山區","內湖里","10018030021"
2238,24.7394454547518,120.906579494476,"2023-01-31T02:48:00.000Z",,"6220a7e810be1548e5c8d09a","63b1b6ca181b964797dff08a",,"符合規定","2023-01-31T02:48:36.530Z","2023-01-31T15:58:58.583Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有機車行駛","總是如此(100%~95%)","休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d881840babfab6208889d9.jpg","63d881840babfab6208889d9",2.4,-10,0,"苗栗縣","竹南鎮","公義里","10005040022"
2239,24.7457165997128,120.905034626237,"2023-01-31T02:53:00.000Z",,"6220a7e810be1548e5c8d09a","63b1b6ca181b964797dff08a",,"符合規定","2023-01-31T02:54:29.595Z","2023-01-31T15:55:41.834Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","常如此(79~50%)","休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d882e50babfac8748889ef.jpg","63d882e50babfac8748889ef",0,-10,0,"新竹市","香山區","鹽水里","10018030022"
2240,24.7421835297689,120.906150341034,"2023-01-31T03:51:00.000Z",,"6220a7e810be1548e5c8d09a","63b1b6ca181b964797dff08a",,"符合規定","2023-01-31T03:51:57.890Z","2023-01-31T15:55:48.917Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅無法通行（窄於100公分）","無佔用或阻礙","無車輛行駛","總是如此(100%~95%)","親子活動|休閒|採購食物|採購日用|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d8905d0babfa6604888a04.jpg","63d8905d0babfa6604888a04",9,7.5,5,"新竹市","香山區","內湖里","10018030021"
2241,24.7417499240425,120.905978679657,"2023-01-31T03:52:00.000Z",,"6220a7e810be1548e5c8d09a","63b1b6ca181b964797dff08a",,"符合規定","2023-01-31T03:53:23.033Z","2023-01-31T15:55:23.695Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","親子活動|通學|採購日用|休閒|採購食物","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d890b30babfa082e888a0f.jpg","63d890b30babfa082e888a0f",0,-10,0,"新竹市","香山區","內湖里","10018030021"
2242,25.0195916666667,121.466155555556,"2023-01-31T04:58:00.000Z",,"63c660e30babfa100e882244","63b1b6ca181b964797dff08a",,"符合規定","2023-01-31T04:59:30.316Z","2023-01-31T15:55:14.104Z","有設置人行道或騎樓","標線人行道(無實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","有機車行駛","通常如此(94~80%)","採購食物|通學|採購日用|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d8a0320babfa39c3888a28.jpg","63d8a0320babfa39c3888a28",4,-6,0.32,"新北市","板橋區","百壽里","65000010025"
2243,25.0134398122563,121.535477042198,"2023-01-18T09:34:00.000Z",,"63b1b6ca181b964797dff08a",,,,"2023-01-31T16:10:49.080Z","2023-01-31T16:10:49.080Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","有機車行駛","常如此(79~50%)","採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d93d890babfa1e44888cd0.jpg","63d93d890babfa1e44888cd0",5.2,-2,1.6,"臺北市","中正區","水源里","63000050001"
2244,25.0133863381437,121.53547167778,"2023-01-18T09:34:00.000Z",,"63b1b6ca181b964797dff08a","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-31T16:11:28.872Z","2023-02-01T01:14:20.985Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）","無車輛行駛","總是如此(100%~95%)","採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d93db00babfa5ae6888cdb.jpg","63d93db00babfa5ae6888cdb",8.6,3,5,"臺北市","中正區","水源里","63000050001"
2245,25.0143148398821,121.535101532936,"2023-01-18T09:24:00.000Z",,"63b1b6ca181b964797dff08a",,,,"2023-01-31T16:12:52.471Z","2023-01-31T16:12:52.471Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","有自行車行駛","有時如此(49~30%)","通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d93e040babfa6e63888ce6.jpg","63d93e040babfa6e63888ce6",8.8,8,8,"臺北市","大安區","學府里","63000030057"
2246,25.0136196795552,121.535278558731,"2023-01-18T09:33:00.000Z",,"63b1b6ca181b964797dff08a",,,,"2023-01-31T16:15:11.636Z","2023-01-31T16:15:11.636Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","有自行車行駛","偶爾如此(29~10%)","通學|採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d93e8f0babfa3177888cf9.jpg","63d93e8f0babfa3177888cf9",8.8,8,8,"臺北市","中正區","水源里","63000050001"
2247,25.0145555555556,121.534780555556,"2023-01-18T09:25:00.000Z",,"63b1b6ca181b964797dff08a",,,,"2023-01-31T16:15:48.180Z","2023-01-31T16:15:48.180Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","有自行車行駛","偶爾如此(29~10%)","通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d93eb40babfa17b8888d04.jpg","63d93eb40babfa17b8888d04",8.8,8,8,"臺北市","大安區","學府里","63000030057"
2248,25.0316585448878,121.514373421669,"2023-01-12T05:07:00.000Z",,"63b1b6ca181b964797dff08a",,,,"2023-01-31T16:18:14.953Z","2023-01-31T16:18:14.953Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","有自行車行駛","偶爾如此(29~10%)","工作|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d93f460babfa2c00888d17.jpg","63d93f460babfa2c00888d17",8.8,8,8,"臺北市","中正區","龍光里","63000050018"
2249,25.0319015726678,121.514630913734,"2023-01-12T05:05:00.000Z","無設置避車彎，機車常行駛人行道至停車格","63b1b6ca181b964797dff08a",,,,"2023-01-31T16:19:45.437Z","2023-01-31T16:19:45.437Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","有機車行駛","常如此(79~50%)","工作|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d93fa10babfa859d888d22.jpg","63d93fa10babfa859d888d22",6.4,4,4,"臺北市","中正區","龍福里","63000050020"
2250,25.0316731265681,121.515119075775,"2023-01-12T05:04:00.000Z",,"63b1b6ca181b964797dff08a",,,,"2023-01-31T16:20:50.742Z","2023-01-31T16:20:50.742Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","無車輛行駛","總是如此(100%~95%)","工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d93fe20babfa0082888d2d.jpg","63d93fe20babfa0082888d2d",10,10,10,"臺北市","中正區","龍福里","63000050020"
2251,25.0323098582545,121.516245603561,"2023-01-12T05:01:00.000Z","外側無人行道，且騎樓與車道無高低差，偶有機車行駛於人行道","63b1b6ca181b964797dff08a",,,,"2023-01-31T16:24:33.028Z","2023-01-31T16:24:33.028Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","無佔用或阻礙","有機車行駛","偶爾如此(29~10%)","採購食物|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d940c10babfa02f2888d38.jpg","63d940c10babfa02f2888d38",6.4,4,4,"臺北市","中正區","龍福里","63000050020"
2252,25.03345,121.515494444444,"2023-01-12T04:42:00.000Z",,"63b1b6ca181b964797dff08a",,,,"2023-01-31T16:25:32.503Z","2023-01-31T16:25:32.503Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","無車輛行駛","總是如此(100%~95%)","工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d940fc0babfa65c8888d43.jpg","63d940fc0babfa65c8888d43",10,10,10,"臺北市","中正區","龍福里","63000050020"
2253,25.0335638697756,121.515564322472,"2023-01-12T04:42:00.000Z",,"63b1b6ca181b964797dff08a",,,,"2023-01-31T16:26:46.496Z","2023-01-31T16:26:46.496Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","有自行車行駛","偶爾如此(29~10%)","休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d941460babfa6396888d4e.jpg","63d941460babfa6396888d4e",8.8,8,8,"臺北市","中正區","龍福里","63000050020"
2254,25.0329472222222,121.515161111111,"2023-01-12T04:32:00.000Z",,"63b1b6ca181b964797dff08a",,,,"2023-01-31T16:27:29.295Z","2023-01-31T16:27:29.295Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","無車輛行駛","總是如此(100%~95%)","工作|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d941710babfa2fdd888d59.jpg","63d941710babfa2fdd888d59",10,10,10,"臺北市","中正區","龍福里","63000050020"
2255,25.0327375845547,121.515108346939,"2023-01-12T04:31:00.000Z",,"63b1b6ca181b964797dff08a",,,,"2023-01-31T16:30:21.876Z","2023-01-31T16:30:21.876Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","通常如此(94~80%)","工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d9421d0babfaf613888d6c.jpg","63d9421d0babfaf613888d6c",0,-10,0,"臺北市","中正區","龍福里","63000050020"
2256,25.0326306531195,121.514453887939,"2023-01-12T04:29:00.000Z",,"63b1b6ca181b964797dff08a",,,,"2023-01-31T16:32:19.581Z","2023-01-31T16:32:19.581Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）|公共設施阻礙（機電設備）","無車輛行駛","總是如此(100%~95%)","工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d942930babfa831f888d81.jpg","63d942930babfa831f888d81",8.6,4,4,"臺北市","中正區","龍福里","63000050020"
2257,25.0326841188488,121.514528989792,"2023-01-12T04:28:00.000Z",,"63b1b6ca181b964797dff08a",,,,"2023-01-31T16:32:57.202Z","2023-01-31T16:32:57.202Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）","有汽車行駛","通常如此(94~80%)","工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63d942b90babfaec06888d8c.jpg","63d942b90babfaec06888d8c",2.6,-7,0,"臺北市","中正區","龍福里","63000050020"
